date;title;URL;text
2020-11-16;Authors of coronavirus-echinacea study publish a correction;https://www.swissinfo.ch/eng/authors-of-coronavirus-echinacea-study-publish-a-correction/46165132;The authors of a study on a Swiss drug called Echinaforce have published a correction in the specialist journal Virology. They point out that the medicine’s antiviral effect on coronaviruses was only proven in the Petri dish. Clinical studies are still needed, noted the authors on Monday. In September, Thurgau-based manufacturer A. Vogel and Spiez Laboratory published a study about the natural healing properties of Echinaforce, a drug made with the herb echinacea. They reported that the drug was able to kill coronaviruses in a test tube. Demand and sales reportedly went up. This month the authors have issued a correction in the specialist journal VirologyExternal link. According to the study, the product needs direct contact with virus particles in order to have a virus-killing effect. Because Echinaforce is taken orally, it is unclear how it would work, which is why the authors say clinical studies in humans are needed. Echinaforce preparations are herbal medicines intended for people who are prone to colds. 
2020-11-16;How Covid-19 is crash-testing Swiss federalism;https://www.swissinfo.ch/eng/how-covid-19-is-crash-testing-swiss-federalism/46164134;"Switzerland is one of the countries hardest hit by the second wave of coronavirus and is coming in for increasingly sharp criticism over inconsistencies resulting from its federal system.   Has the Covid-19 crisis revealed the limits of Swiss federalism? Discrepancies between the cantons and communication errors made by the government have come to light for all to see. But unlike in other countries, no independent body has been charged with assessing how the state or the cantons have responded to the crisis. Residents in one canton can currently travel dozens of kilometres to do some pre-Christmas shopping in another canton where non-essential stores are still open. Instances of migration like this have been observed over the past two weeks in the Lake Geneva region, since Geneva has been more restrictive in its response to the pandemic this autumn than neighbouring canton Vaud. It’s the same in canton Jura, where inhabitants this year are unable to celebrate the feast of Saint Martin, their culinary pride, after it was cancelled due to the health crisis. Many are sad to see fans of the food-heavy tradition going to satisfy their taste buds in neighbouring canton Bern; many cafes and restaurants in German-speaking cantons remain open. As the second wave of Covid-19 hit hard in October, Health Minister Alain Berset repeated that in Switzerland “people know that the closing hours for businesses vary from one canton to another. Nothing’s new”. Indeed, since the end of the first wave each canton has been singing from a different hymn sheet. The Swiss are now openly questioning the lack of consistency within the system. If the sacred union was comprehensively respected in spring during the “extraordinary situation” declared by the government, the union is now fraying a bit and opposition voices are now making themselves heard. People are feeling bewildered by the multitude of measures and recommendations issued around the country. “Without going so far as declaring a new state of emergency, the government must take back the reigns to curb mobility, [which is] a significant vector of transmission [of the virus],” said Hasim Sancar from the Green Party in Bern. At the end of spring Sancar wrote to cantonal authorities calling for a report on the management of the crisis because “we’re threatened by other pandemics worse than this one”. French President Emmanuel Macron charged Didier Pittet, an infectious disease specialist and epidemiologist from Geneva, with heading an independent commission to evaluate the health crisis. The first conclusions were delivered last month. The commission’s report said the French government had “measured the stakes [of the crisis] well” and “no massive or systematic failures” had been made. But the implementation of the response to the crisis had encountered difficulties such as a lack of preparedness, sometimes fraught collaborations between various health agencies and delays in delivering an adequate level of tests. Ministers and the responsible health authorities were also called before a parliamentary enquiry. In front of television cameras they had to explain failures and notably the lack of protective masks. Would such an independent commission be useful and necessary in Switzerland? “It’s clear that we must conduct a review, but on the whole federalism has held up well,” said political scientist Andreas Ladner, a specialist in public administration. In Swiss Federalism, his analysis published last year on the organisation of a non-centralised state like Switzerland, Ladner rated Swiss federalism as “generally cooperative, symmetric, competitive and supportive”. In view of the management of the current crisis, these four objectives would have passed the “crash test”, he believed. “With the possible exception of the symmetrical aspect, given the fact that the cantons are quite different from one another and have different resources,” he said. But “the level of interactions has functioned quite well between the government, the cantons and the municipalities”. Ladner believes it would serve little purpose to create an independent commission of enquiry as in France to assess the errors made in Switzerland. “Create a commission to hear what?” he asked. “It would just rehash simple, banal things that we would have already heard.”   If federalism has generated a few hiccups during Covid, they have mainly been down to poor and contradictory communication, he says. “Explaining at the beginning of the crisis that protective masks were not necessary didn’t help make things clearer,” Ladner said. “The same thing happened when the government’s Covid task force began to fuel the debate with its own conclusions.” But compared with other more centralised countries like France, Switzerland is doing quite well today, he concludes. “The Swiss federal system has so far coped well given the circumstances.”"
2020-11-16;Covid-19 sparks flood of letters to Swiss government;https://www.swissinfo.ch/eng/covid-19-sparks-flood-of-letters-to-swiss-government/46164208;The people of Switzerland have sent thousands of letters and emails to the federal authorities regarding the coronavirus crisis. “Some say that this is the first time they’ve ever written to someone in the government. This shows how serious their concerns are,” Géraldine Eicher, deputy head of the federal communications ministry, told Swiss public radio, SRF, on Monday. These days four out of five letters have to do with the coronavirus. Eicher said the moods covered the full spectrum, from friendly, praising, concerned and demanding to angry and desperate. In comparison to the spring the mood has darkened and there’s clearly a degree of Covid fatigue, she said. One letter read, “To be honest, my hope has been gone for several weeks. I feel abandoned, lost and sometimes simply angry at the authorities’ inconsistent actions”. Another one asked President Simonetta Sommaruga, “Do you still feel what’s happening to the people of this country?” According to Eicher, the letters are something like a seismograph of society. They also show how concerned the population is. “If the number of cases increases, the number of letters increases.” 
2020-11-15;Will vaccination campaign convince hesitant Swiss?;https://www.swissinfo.ch/eng/will-vaccination-campaign-convince-hesitant-swiss-/46163296;Faced with considerable public scepticism towards a Covid-19 vaccine, the Federal Office of Public Health is preparing an information campaign about vaccinations. However, the country’s top hospital hygienist thinks offering incentives is a better way to make people get a jab. Just 16% of Swiss would immediately get vaccinated against coronavirus, according to a surveyExternal link by the Swiss Broadcasting Corporation on November 6. “No way,” said 28% of the 40,000 respondents. In the middle are many people who aren’t sure or who prefer to wait and see if any side-effects appear. Given these levels of uncertainty, the government is working on a campaign to prepare the public for a vaccination, the SonntagsZeitung reportedExternal link. “We want to provide the population with transparent information and raise awareness of a vaccination against the novel coronavirus,” health office spokeswoman Katrin Holenstein told the paper. However, as no details about the characteristics and effectiveness of the vaccine have yet been released, it was too early for the campaign, she said. Andreas Widmer, president of Swissnoso, the association of experts for infectious diseases and hospital hygiene, doesn’t think information campaigns are enough. He suggests introducing incentives to increase the willingness to vaccinate. “Only people who have been vaccinated or have a current negative test before each trip should be allowed to travel abroad by plane, coach or cruise,” Widmer told the SonntagsZeitung. “Vaccination is an expression of solidarity with society, and for this you need an individual and small sacrifice.” The Epidemics Act in fact allows the government, in consultation with the cantons, to impose an obligation to vaccinate vulnerable population groups, as well as people who carry out certain activities, such as hospital or care staff. Although Health Minister Alain Berset last week ruled out a nationwide compulsory vaccination, it is not off the table for certain groups such as nursing staff in old people’s homes. However, because it is not yet clear which vaccine will be used and whether it will lead to immunisation in older people, the health office says the introduction of a compulsory vaccination for nursing staff is not yet an issue.
2020-11-15;Graphic novel tells tale of Covid-19 impact;https://www.swissinfo.ch/eng/graphic-novel-tells-tale-of-covid-19-impact/46155424;In his new graphic novel “Au coeur de la vague” [At the heart of the wave], cartoonist Patrick Chappatte tells the story of the Covid-19 health crisis and the upheaval the virus has caused locally and globally. Patrick Chappatte, 53, is a well-known Swiss-Lebanese editorial cartoonist based in Geneva who works for various newspapers and magazines. He is also a pioneer of graphic journalism, or “comics” journalism, which he has developed since the 1990s in print, on the web and for TV. Last month the Fondation de Genève awarded him their 2020 prize. ChappatteExternal link also chairs the Freedom Cartoonists Foundation, a new organisation that has emerged from the Cartooning for Peace, an initiative he founded in 2010 with former UN secretary-general Kofi Annan. swissinfo.ch: You have experienced the coronavirus pandemic in two ways, both as a journalist and as a patient. How did this intense experience shape your new book? Patrick Chappatte: The book tries to show both the macro and micro aspects of the pandemic – it even feature the microbe that infected me. I have tried to illustrate these different levels: the personal experience of the narrator who was so keen to describe the disease that he caught it himself (grins), but also of course the collective experience, such as at Geneva University Hospitals (HUG). Throughout the world, this experience was a local and a universal one. I try to illustrate that in this reportage. Combining these different levels is my way of describing this unprecedented experience, both collective and personal, which the initial phase of the pandemic turned out to be. What about the personal level? In early March, I started to work on the comic strip during the ten days of my isolation due to a fever. This turned out to have been caused by Covid-19, as I discovered in June. We tend to forget everything that has happened since the beginning of the year. It was all so unprecedented and traumatic, and it all happened so fast. Governments figured out ways to confine us to our homes that were pretty drastic. This took us back to what it must have been like in the Middle Ages. In this hyper-technical society of ours, the response to the age-old problem of a plague was not very modern at all: keep to yourself, and wash your hands. I soon realised that the story needed to be told, bringing together the local and the global. Faced with coronavirus, we all indulged in a certain amount of magical thinking as well. When people feel afraid, everyone holds onto what they can, and reacts either with denial, total panic, or blind obedience to some guru-like authority figure. That was the first wave, but it had all the ingredients we now find in this ongoing crisis. At the outset of the pandemic here in Switzerland, citizens obeyed government ministers and generally trusted them. Today, as we enter this terrible second wave these feelings have weakened. Haven't we learned any lessons from history? At the start, the authorities were telling us that masks were not that important – because there weren’t any. The same thing for tests. I hope this isn’t going to be the same again. That said, the virus progresses faster than we do. At the start, we were all taken by surprise. I caught it at a time when the virus still seemed a remote possibility, although it had been going around at dinner-tables in town for a while. This time, it has outsmarted us again. This new wave of contaminations had been expected, but it was supposed to come later. Of course, timing is crucial, given the exponential increase in cases of infections. But, as I say in my book, [Geneva HUG doctor] Didier Pittet was already quite aware in mid-April that autumn would be tough, politically as well as health-wise.  Even the hospitals seem to be caught off guard now, without a plan ready to put in place. Yes, but it’s not exactly the same situation now. Collectively, we are running out of steam. In my book I try to describe the sense of innocence before the virus appeared, and the upheaval caused by the first wave. I won’t be writing a volume two, because what’s happening now is not at all funny. Collectively, we have been through some very tough times. In human terms, the hospitals and the intensive-care staff have not had a chance to recover from the first wave. So the second wave is coming upon us when there is already this burden and this strain. The resources are there. But hospitals are not going to make lots of extra room for Covid patients like they did before. The first emergency plan just about shut the hospital system down. The hospitals this time may have to start doing triage with patients. We’ve never known that kind of a situation in Switzerland. We’ve certainly learned one lesson: you can’t be on maximum alert for months or even years at a stretch – because Covid seems to be settling in for the long haul. That’s what is depressing for many of us, I think. Your new book gives a comic-strip account of events, and at the end of each chapter, we see the cartoons you produced on the topic during the first wave. What’s behind this special approach? It helped me a lot as narrator. I am a newspaper cartoonist and I have been doing comic-strip journalism since 1995. At the graphic level, I use two different styles. For the comic-strip journalism, I tend towards a more realistic representation of scenes, without the biting cynicism you find in a cartoon. This book gave me an opportunity to combine these two approaches, and they actually complement each other. The press cartoons allowed me to focus on the disastrous mismanagement of Covid by Donald Trump, for example, or the wider social impact of the pandemic. These cartoons also mean you can inject a welcome dose of humour into a story which otherwise has you most of the time looking inside intensive care wards. Drawing as a form of storytelling also allows me to present these life and death places, while avoiding the trap of voyeurism and keeping a distance from shocking images. This allows the reader to feel empathy.
2020-11-14;Switzerland perceived as world’s third-strongest national brand;https://www.swissinfo.ch/eng/switzerland-perceived-as-world-s-third-strongest-national-brand/46162222;Switzerland is one of the three strongest national brands in the world in the eyes of the global public. The latest ranking by consultants Brand Finance takes into account soft-power factors such as presence, reputation and impact on the world stage. Switzerland comes behind Germany and Britain but ahead of the United States and Canada. “Germany remains a haven of stability under the chancellorship of Angela Merkel,” said Brand Finance in its 2020 rankingExternal link, for which it surveyed over 55,000 people in more than 100 countries. A somewhat different picture emerges when the brand strength of national companies is measured. Here the US is ahead of China and Japan. Switzerland is in 15th place, between Russian and Brazil, with brand value declining by 19% to $764 billion (CHF697 billion). Switzerland is by no means alone in this decline. As almost everywhere else in the world, the coronavirus pandemic has left deep scars on valuations. Worldwide, the value of the 100 strongest brands has fallen by $13.1 trillion this year. The most valuable brand among companies remains Amazon for the third year in a row, which broke the $200 billion barrier for the first time in history. Google, Apple, Microsoft and Samsung follow. Tesla, the manufacturer of electric cars, recorded the strongest brand growth worldwide. The list of the strongest Swiss brands shows that the food company Nestlé has the greatest brand strength. With a valuation of $20.31 billion (up 3.4%), Nestlé has moved up to 81st place in the top 500 (previous year 87th). UBS follows in 202nd place, having lost 29 places compared with the previous year. Zurich Insurance is only slightly worse off in 231st place (229th last year). This also applies to the Rolex watch group in 248th place (243rd).
2020-11-14;Pacifist group slams Swiss investment in global arms industry;https://www.swissinfo.ch/eng/pacifist-group-slams-swiss-investment-in-global-arms-industry/46140306;Promoters of an investment ban on arms manufacturers say their initiative would help Switzerland boost its international credibility. A left-wing party and a pacifist group have joined forces to try and restrict the financing of weapons producing companies. The issue will come to a nationwide vote on November 29. The proposal targets the financing of the global arms industry. It seeks to prohibit the Swiss National Bank (SNB), Swiss foundations and pension funds from investing in producers of war materiel. Thomas Bruchez is co-secretary of the pacifist Switzerland without an Army group, which launched the initiative. He explains why he advocates more sustainable investments. swissinfo.ch: Switzerland already has a law outlawing the financing of war materiel. Why do you want to introduce new constraints? Thomas Bruchez: The current situation is highly unsatisfactory. There is a ban on direct financing, but it only covers the financing of internationally prohibited weapons, that is, nuclear, biological and chemical weapons, cluster munitions and anti-personnel mines. Indirect funding is excluded only if it is intended to circumvent direct funding, which is impossible to prove. There is currently no provision preventing the financing of conventional weapons, because there is a reasoning that seeks to distinguish between ‘good’ and ‘bad’ weapons. This is very dangerous, because most human rights violations are committed with small arms. But all weapons are problematic, which is why we need a legal framework to prohibit their financing. swissinfo.ch: Do you have two examples of Swiss institutions that have invested in manufacturers of war materiel? T.B.: The Swiss National Bank invests heavily in producers of war materiel. According to figures from the NGO Pax, it is invested $1.3 billion (CHF1.2 billion) in nuclear weapons in 2018. It is also investing more than $2 billion in the US arms industry. It is even more difficult to obtain figures for pension funds, because there is no transparency. But one can make assessments based on investments in international equities, funds that include arms producers. Our estimate is that between $3.8 and 4.3 billion is invested by Swiss pension funds in war material producers. swissinfo.ch: Are Swiss institutions' investments in the arms industry significant on a global scale? T.B.: The Swiss financial centre is one of the largest and most influential in the world, managing around 25% of the world's private assets. A financing ban by Switzerland would therefore have a double impact: given the importance of its financial centre, it would mean a lot less investment in arms producers, and thanks to its influence, a ban would send a signal to the other major financial centres of the world to do the same. swissinfo.ch: Foundations and pension funds in other countries are allowed to invest in conventional war materiel. Why should Switzerland stand out? T.B.: It is true that no country has a more restrictive law. But in practice, Switzerland is not the most advanced state when it comes to sustainable investment. There are many large financial institutions that already exclude producers of war materiel. We need pioneers, and Switzerland is a good candidate because it is neutral, has a humanitarian tradition and seeks a strong international peace policy. By allowing financial institutions to invest in producers of war materiel, Switzerland is undermining its own efforts. swissinfo.ch: Isn't there a danger that Swiss financial institutions will lose out on returns if they are not free to choose their investments? T.B.: Absolutely not. Numerous studies show that sustainable investments yield returns that are as good as or even better than conventional investments. This can be seen by comparing the classic MSCI World index, which includes the world's leading companies with strong performance, with the ‘socially responsible’ MSCI SRI, which excludes, among others, arms producers. The sustainable fund has a better performance than its conventional counterpart as well as a better resistance to risks, because during the coronavirus crisis the index for the MSCI SRI lost less than the MSCI World. swissinfo.ch: Isn’t there a considerable risk that an investment ban will put Swiss producers of war materiel and small and medium-sized companies (SMEs) in difficulties? T.B.: Swiss law and regulations provide a very clear definition of war materiel: Dual-use goods, both civilian and military, are not listed as war materiel. Spare parts are only considered war materiel if they cannot be used for civilian purposes. This means that the vast majority of Swiss SMEs would not be affected. The initiative defines war materiel producers as companies that generate more than 5% of their annual turnover from the production of weapons. Even if a company has a product or a large order that is considered war materiel, it is unlikely to account for more than 5% of its turnover. And in practical terms, even the major Swiss arms producers would not be affected, as they do not receive funding from the National Bank or pension funds. The impact in Switzerland would be totally negligible, because the text was constructed to affect the international arms industry and the world's largest producers of war materiel. Adapted from French/urs
2020-11-14;International Geneva set to breathe easier with Biden;https://www.swissinfo.ch/eng/international-geneva-set-to-breathe-easier-with-biden/46160686;"Officials in International Geneva have been breathing a collective sigh of relief at the news that Joe Biden looks set to become the next president of the United States. But many uncertainties remain. Over the past four years, the Trump administration’s criticism of the multilateral system and measures it has taken against the United Nations and international organisations have had a serious impact. Under Trump, the US either de-funded, withdrew from, or publicly criticised several UN agencies and affiliated institutions, including the WHO, the UN Relief and Works Agency for Palestinian Refugees (UNRWA), the World Trade Organization (WTO), the UN Educational, Scientific and Cultural Organization (UNESCO), the UN Human Rights Council and the UN Population Fund (UNFPA). The WHO, WTO and Human Rights Council all have their headquarters in Geneva. Attacks by Trump “hit us head on”, recently declared former Swiss President Micheline Calmy-Rey. “They made people in Geneva grimace.” Over the past 12 months Joe Biden promised America’s return to multilateral organisations if he got elected. He has now cleared the 270-vote threshold to win the US election, setting him on course to be sworn in on January 20; Trump meanwhile still refuses to accept defeat. Many key figures and observers in so-called International Geneva welcome the prospect of a Biden win and a US return to the multilateral system. WHO is hoping that US President-elect Joe Biden will reverse a decision by Washington to leave the organisation made by the Trump administration earlier this year. Trump has been highly critical of WHO and over its management of the Covid-19 pandemic. In May the American president said that he was “terminating” the US relationship with the specialised UN health agency. He accused it of becoming a puppet of China during the global coronavirus crisis and of failing to make reforms to the organisation that he had demanded in a May 18 letter to WHO Director-General Tedros Adhanom Ghebreyesus. The WHO director general has congratulated Biden and vice-president elect Kamala Harris on their victory last Sunday, saying WHO looks forward to working “very closely” with their administration. Biden, for his part, has promised to halt the US withdrawal from the UN health agency when he enters office. “This is good news for WHO,” said Geneva-based global health expert Ilona Kickbusch reacting to the news that Biden also plans to establish a coronavirus task force. There are pressures on the president elect to also re-join the Geneva-based UN Human Rights Council. The US pulled out of the council in June 2018, calling it “hypocritical and self-serving” with chronic bias against Israel and lacking reform.  “This [US] election is an important signal,” Gerald Staberock, secretary general of the World Organisation against Torture (OMCT), told the Keystone-SDA news agency. “We hope the new president will keep his word and give his country a strong role to end torture around the world.” Staberock said he hopes the new US administration will also give more support to human rights activists and that Washington continues to put pressure on China for its human rights violations. The impact of this election is “huge” for International Geneva, he declared. The US withdrawal from the Human Rights Council has caused “huge damage” and sent an “icy message to Geneva’s multilateral structures”, he added. Staberock hopes the US quickly recommits to the Geneva-based council, which he says would help reduce the influence of states with poor human rights records."
2020-11-13;Liberal Greens gain ground among Swiss voters;https://www.swissinfo.ch/eng/liberal-greens-gain-ground-among-swiss-voters/46159914;One year after the green wave that engulfed the Swiss parliament, a poll shows that the Green Party is losing support, while the Liberal Green Party is gaining in strength. The Swiss People’s Party remains the country's largest, but its electoral base continues to erode.  The 2019 federal elections saw the Greens make a historic leap in parliament. The Green Party won 17 seats in the House of Representatives and thus became the country's fourth largest political force. One year on, a poll of voters carried out by the sotomo research institute shows that the strength of the parties remains fairly stable: the conservative right Swiss People’s Party still commands the majority of votes, followed by the leftwing Social Democrats, the centre-right Radical-Liberal Party and the leftwing Green Party.  Despite ending up the big loser in the 2019 federal elections (-3.8 percentage points), the Swiss People’s Party remains the largest political force in the country. However, its base continues to erode with a 1.5 percentage point drop in voting intentions among respondents in the autumn 2020 survey. The Green Party holds on to most of its gains but is losing voters (-1 percentage point), while the centrist Liberal Green Party gains 2 percentage points.   “Unlike the Greens, the Liberal Greens do not yet seem to have exhausted their growth potential,” noted the sotomo report published on Friday. “They could narrow the gap and become the sixth largest political force in the country.   However, the polling firm points out that the context has changed dramatically since last year: the arrival of the new coronavirus has profoundly altered voters’ concerns. The pandemic is now perceived by an overwhelming majority of respondents (61%) as the most important challenge facing Switzerland.   However, climate change, which was the dominant theme in the 2019 elections, remains in second place (34%). The next most important issues are directly related to the pandemic: the economy, unemployment and wages. Previous major concerns unrelated to the virus have taken a back seat, such as relations between Switzerland and the European Union, immigration or pensions.  “The 2019 elections took place in an environment marked by an extremely stable economic situation,” said the research institute. “The coronavirus crisis changed the situation significantly. However, these new priorities do not appear to have significantly altered the electoral intentions.”  Voters from four of Switzerland's six largest parties now see the pandemic as the number one challenge. But supporters of the Swiss People’s Party continue to be primarily concerned about immigration and foreigners, while Green Party voters are increasingly concerned about the climate.   “Whereas a year ago, 65% of the Swiss People’s Party electorate regarded immigration as the most important challenge, this figure has now fallen to 45%,” the pollster reported. “This is probably one of the causes of this further erosion of the party's base.”  Coronavirus is also the main concern among voters in all three language regions, but this trend is even more pronounced in French-speaking Switzerland (67%) than in German-speaking (58%) and Italian-speaking (59%) regions. While climate change remains the second priority in the French- and German-speaking regions, health insurance premiums and unemployment dominate in the Italian-speaking part.   
2020-11-13;Switzerland reviews third anti-viral Covid vaccine;https://www.swissinfo.ch/eng/switzerland-reviews-third-anti-viral-covid-vaccine/46160356;The Swiss therapeutics products agency Swissmedic has started a review of another anti-Covid 19 vaccine – this time from United States biotech firm Moderna - in the rolling submission procedure. This is the third authorisation procedure submitted in Switzerland for a vaccine against the novel coronavirus. “The rolling submission procedure for mRNA-1273 is based on the initially submitted data packages on the preclinical situation and quality, as well as on preliminary clinical data. In a rolling review, the data can be evaluated as soon as they become available. The companies can then submit the latest data continuously without having to wait for the conclusive results from all studies,” Swissmedic said on FridayExternal link. Swissmedic can thus obtain an initial picture of the benefit-risk profile of the vaccine candidates before the authorisation studies are completed (Phase III studies). This accelerates the review process while at the same time “preserving the same level of careful checking of all requirements relating to safety, efficacy and quality”, it explained. The agency is already reviewing authorisation applications for Covid-19 vaccines from the companies AstraZeneca and Pfizer/BioNTech. On Wednesday Swiss government announced that it had earmarked an additional CHF100 million ($111 million) to buy an anti-Covid vaccine. Interior Minister Alain Berset said the aim was to provide a “safe and efficient product of high-quality” for the population in Switzerland. The allocation of funds comes on top of CHF300 million approved earlier this year. So far, Switzerland has assured reservations for about 13 million doses of prospective vaccines from AstraZeneca and Moderna and an international programme by the World Health OrganizationExternal link (WHO). It is also in negotiations with Pfizer/BioNTech about assuring delivery. Swissmedic has to examine and approve any product before it is distributed. Health officials estimate about 60-70% of the population must be inoculated against the new coronavirus to get the pandemic under control. Coronavirus infections in Switzerland rose by 6,739, the federal health authorities said on Friday. The death toll increased by 97.
2020-11-13;The Responsible Business Initiative’s orange revolution;https://www.swissinfo.ch/eng/the-responsible-business-initiative-s-orange-revolution/46150866;"Backers of the responsible business vote have been highly visual in spreading their message with flags, fliers and promotional materials. Is it a new way of doing direct democracy or mere colour? A visitor to Switzerland these days might be struck by a sense of orangeness. In towns and cities, orange flags hang from balconies and railings, triangular orange fliers are tied onto bicycle frames, orange stickers are taped onto backpacks. Even in the countryside, farmhouses and sheds carry big orange banners with the slogan “Konzernverantwortungsinitiative JA!” [Responsible Business Initiative YES!]. The initiative, which comes to vote on November 29, aims to make Swiss-based companies liable for rights abuses in their global supply chains. The flags especially are the visual centrepieces of a campaign which has taken the country by surprise, adding splashes of colour to neighbourhoods and making the people’s initiative one of the most visible of recent years. Government and parliament both oppose the idea, but latest polls suggest it could win. Would victory at the ballot box mean vindication for the flag-hanging phenomenon? Direct correlation is hard to measure. Rahel Ruch of the organising committee says 80,000 of the flags had been sent out by early November to “all parts of the country”, both rural and urban; for context, turnout in Swiss votes is usually around 2 million. With each unit costing CHF10 ($10.95) to produce and send out – they are free for people to order – it’s a fairly cheap way of achieving wide publicity. Their concrete impact is less clear. Some say the flags are mostly hung in neighbourhoods that are already likely to support such initiatives anyway. “Strangely, this territorial flag-displaying happens in areas where there’s nothing to be gained,” wroteExternal link one author in the Tages-Anzeiger newspaper recently. In a kind of real-world version of online echo-chambers, the flags might just highlight one’s “belonging” to a certain group or place, rather than change anybody else’s mind, the argument goes. Mark Balsiger, a political campaign specialist, agrees that more flags doesn’t necessarily mean more votes. They are a colourful “reminder” rather than a means of persuasion, he says. However, the length of time the flags have been visible – two or three years already, much longer than the usual couple of months in the lead up to a vote – means the initiative is firmly implanted in the public’s mind. This could help mobilise supporters to cast their ballot in the coming weeks. With the battle set to be tight, “turnout is crucial”, says Balsiger. Martin Kuenzi of the Enigma communications firm also says mere visibility is not enough, and that the second plank of any strategy is spurring people to actually vote. But he says the flags have done a fantastic job both of creating awareness and of building up a community of “fans”. This community is currently being contacted heavily by the campaign organisers, who will be giving them a last push to vote, Kuenzi says. He’s convinced the initiative will win. Regardless of the result, the flags seem to mark a new way of promoting an initiative: one in which supporters become campaigners, forming a vocal community around an issue. Such campaigns involve “energising a core of potential voters who have already made up their minds, so that they vote with added emotional vehemence,” as analyst Claude Longchamp wrote for swissinfo.ch in 2018. Longchamp says the flag trend started a few years ago with the Young Socialists, who used banners to compensate the fact that they hadn’t enough money to run traditional campaigns. Today it’s spreading, and a visitor to Bern or Zurich will see hanging from balconies the stripes of the “Glacier Initiative”, a proposal to reduce Switzerland’s net carbon emissions to zero by 2050. The campaign for paternity leave also used a flag, as does an initiative to protect drinking water quality. “It gives us visibility that we don’t have to pay for”, says Sophie Fürst, head of the Glacier Initiative campaign team. Among various promotional articles offered on this initiative’s website are T-shirts, buttons, stickers and of course the flag, made up of blue-yellow-orange stripes framing a white Alpine vista (see below). “We wanted a positively coloured flag that people could take pleasure in hanging,” Fürst says. So far, they’ve sent out around 18,000. Taken at the extreme, the image of all initiatives and referendums posting out flags in future is an absurd one. Dozens of initiatives are launched each year in Switzerland; if each did it to the extent of the responsible business campaign, this would mean millions of issue-based banners strung up around the country. Marketer Martin Kuenzi reckons it doesn’t work for all topics anyway. It works for issues that “make people proud”, he says – issues which they feel good about showing off. For an initiative, the goal is to build a movement of “ambassadors” which spreads the word on your behalf. People have to buy into it as a community, he says; don’t expect avid supporters of tax reform to start waving flags around. Whether it could lead to polarisation or neighbourhood divisions is a bigger and vaguer question. So far, the responsible business debate has been a civil one, even if the proponents have been criticised for using doctored, and emotive, images on their vote posters (see below). But studiesExternal link have suggested that flags and symbols, while acting as a way to bring people together, can also create in-group out-group tensions. You don’t have to look far to see the tensions linked to national flags, for example. In Bern, at least, in an apartment building in the Länggasse district known to this journalist, low-level flag wars started earlier this spring. First, a painted sheet was hung from a balcony demanding that disadvantaged groups were not left out of efforts to curb the coronavirus. In summer, as attention turned to upcoming votes, one apartment then flagged its opposition to buying new fighter jets; a downstairs neighbour responded with a patriotic-looking Swiss standard. In the end, it all led to an old-fashioned administrative intervention: a letter from the landlord, informing residents that flags were no longer to adorn the facade. Political views have since moved back indoors."
2020-11-13;Study: public need more trust in Covid-19 apps;https://www.swissinfo.ch/eng/study--public-need-more-trust-in-covid-19-apps/46159666;Coronavirus smartphone apps need more trust from the public in order to be fully effective, Zurich researchers have warned. Governments need to do more to break the cycle of mistrust. In an article published in ScienceExternal link on Friday, the team from the federal technology institute ETH Zurich said many governments – including Switzerland’s with the SwissCovid app - had seen digital health technologies as a promising tool to address coronavirus disease, particularly digital contact tracing apps (DCT) that trace proximity to other devices and GPS-based apps that collect geolocation data. But most national DCT apps did not have the expected rate of uptake. “This can be attributed to a number of uncertainties regarding general awareness of DCT apps, privacy risks, and the actual effectiveness of DCT, as well as public attitudes toward a potentially pervasive form of digital surveillance,” the authors said. In the United States, Switzerland and Italy, the number of people who said they would download an app was between 55% and 70% in April and May. But the actual number of users has turned out to be mostly under 30%. National contact tracing apps were often rolled out without engaging the public in any phase of the process, the authors noted. “In democratic countries, this is likely to undermine trust in technological solutions, especially if they embody a pervasive surveillance logic that may well appear at odds with democratic ideals.” They recommend that the involvement of civil society representatives, advocacy groups, and non-governmental organisations in app oversight bodies. Public involvement should be seen as key to the adaption process, they argue. In Switzerland, the SwissCovid App has been downloaded by 2.7 million people but is only in active use by around 1.8 million people. In October epidemiologist Marcel Salathé, who led the development of the SwissCovid app, said Switzerland needed a major communications push to improve uptake of the app.
